	num	Unnamed: 0	blast_hit	blast_summary	file	otu	Kingdom	Phylum	Class	Order	Family	Genus	sum_size	fiull_tax	Donor	percent 	Unnamed: 16	total	per	cut_off	detections
467	107	5858	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	107-spike-C02-1p	otu293	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(65)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(65)	C02	1		60405	0.0016554920950252463	0	0
468	115	8671	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	115-spike-C02-1p	otu293	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(65)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(65)	C02	1		61944	0.0016143613586465195	0	0
469	107	2872	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	107-spike-C02-1p	otu286	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(93)	Enterobacteriaceae(93)	Pseudocitrobacter(52)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(93)_Enterobacteriaceae(93)_Pseudocitrobacter(52)	C02	1		60405	0.0016554920950252463	0	0
470	107	6875	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	107-spike-C02-1p	otu326	Bacteria(100)	Proteobacteria(98)	Gammaproteobacteria(98)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(42)	1	Bacteria(100)_Proteobacteria(98)_Gammaproteobacteria(98)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(42)	C02	1		60405	0.0016554920950252463	0	0
471	107	7495	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	107-spike-C02-1p	otu303	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(62)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(62)	C02	1		60405	0.0016554920950252463	0	0
472	107	8112	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	107-spike-C02-1p	otu327	Bacteria(100)	Bacteroidetes(83)	Bacteroidia(83)	Sphingobacteriales(24)	S15-21(14)	S15-21_ge(14)	1	Bacteria(100)_Bacteroidetes(83)_Bacteroidia(83)_Sphingobacteriales(24)_S15-21(14)_S15-21_ge(14)	C02	1		60405	0.0016554920950252463	0	0
473	107	8192	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	107-spike-C02-1p	otu328	Bacteria(100)	Proteobacteria(97)	Gammaproteobacteria(97)	Enterobacteriales(85)	Enterobacteriaceae(85)	Pseudocitrobacter(44)	1	Bacteria(100)_Proteobacteria(97)_Gammaproteobacteria(97)_Enterobacteriales(85)_Enterobacteriaceae(85)_Pseudocitrobacter(44)	C02	1		60405	0.0016554920950252463	0	0
474	115	6881	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	115-spike-C02-1p	otu278	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(99)	Enterobacteriales(97)	Enterobacteriaceae(97)	Pseudocitrobacter(46)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(99)_Enterobacteriales(97)_Enterobacteriaceae(97)_Pseudocitrobacter(46)	C02	1		61944	0.0016143613586465195	0	0
475	115	5883	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	115-spike-C02-1p	otu359	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(27)	1	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(27)	C02	1		61944	0.0016143613586465195	0	0
476	115	5433	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	115-spike-C02-1p	otu367	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(61)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(61)	C02	1		61944	0.0016143613586465195	0	0
477	115	3812	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	115-spike-C02-1p	otu364	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(98)	Enterobacteriaceae(98)	Pseudocitrobacter(52)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(98)_Enterobacteriaceae(98)_Pseudocitrobacter(52)	C02	1		61944	0.0016143613586465195	0	0
478	115	4404	CmR	98.63;73;1;0;5;77;1;73;5.0699999999999995e-37	115-spike-C02-1p	otu365	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(46)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(46)	C02	1		61944	0.0016143613586465195	0	0
479	115	4177	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	115-spike-C02-1p	otu366	Bacteria(100)	Proteobacteria(96)	Gammaproteobacteria(96)	Enterobacteriales(48)	Enterobacteriaceae(48)	Nissabacter(18)	1	Bacteria(100)_Proteobacteria(96)_Gammaproteobacteria(96)_Enterobacteriales(48)_Enterobacteriaceae(48)_Nissabacter(18)	C02	1		61944	0.0016143613586465195	0	0
480	103	0	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu2	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Escherichia-Shigella(98)	36608	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Escherichia-Shigella(98)	H01	pSpike		52667	69.50842083277954	1	1
481	103	3	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu14	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Prevotellaceae(100)	Prevotella_9(100)	10301	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Prevotellaceae(100)_Prevotella_9(100)	H01	pSpike		52667	19.558736970019176	1	1
482	103	214	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	chimera	0	0	0	0	0	0	1731	0_0_0_0_0_0	H01	pSpike		52667	3.2866880589363356	1	1
483	103	25	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu46	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Prevotellaceae(100)	Prevotella_2(100)	1052	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Prevotellaceae(100)_Prevotella_2(100)	H01	pSpike		52667	1.9974557123056182	1	1
484	103	49	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu4	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Bacteroidaceae(100)	Bacteroides(100)	793	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Bacteroidaceae(100)_Bacteroides(100)	H01	pSpike		52667	1.5056866728691591	1	1
485	103	30	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu34	Bacteria(100)	Firmicutes(100)	Negativicutes(100)	Selenomonadales(100)	Veillonellaceae(100)	Dialister(100)	363	Bacteria(100)_Firmicutes(100)_Negativicutes(100)_Selenomonadales(100)_Veillonellaceae(100)_Dialister(100)	H01	pSpike		52667	0.6892361440750375	1	1
486	103	48	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu6	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Agathobacter(100)	248	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Agathobacter(100)	H01	pSpike		52667	0.47088309567660963	0	0
487	103	995	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu49	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(52)	190	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(52)	H01	pSpike		52667	0.36075721039740255	0	0
488	103	55	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu55	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Ruminococcaceae_UCG-002(100)	149	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Ruminococcaceae_UCG-002(100)	H01	pSpike		52667	0.28290960183796304	0	0
489	103	85	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu75	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Barnesiellaceae(100)	Barnesiella(100)	121	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Barnesiellaceae(100)_Barnesiella(100)	H01	pSpike		52667	0.22974538135834582	0	0
490	103	396	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu138	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Prevotellaceae(100)	Paraprevotella(100)	108	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Prevotellaceae(100)_Paraprevotella(100)	H01	pSpike		52667	0.20506199327852356	0	0
491	103	1637	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu210	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Prevotellaceae(100)	Prevotella_9(95)	97	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Prevotellaceae(100)_Prevotella_9(95)	H01	pSpike		52667	0.18417604951867395	0	0
492	103	104	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu52	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Tannerellaceae(100)	Parabacteroides(100)	89	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Tannerellaceae(100)_Parabacteroides(100)	H01	pSpike		52667	0.1689862722387833	0	0
493	103	157	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu68	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Ruminococcaceae_NK4A214_group(100)	86	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Ruminococcaceae_NK4A214_group(100)	H01	pSpike		52667	0.1632901057588243	0	0
494	103	238	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu143	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Ruminococcaceae_ge(100)	60	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Ruminococcaceae_ge(100)	H01	pSpike		52667	0.11392332959917975	0	0
495	103	245	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu82	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Oscillibacter(100)	42	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Oscillibacter(100)	H01	pSpike		52667	0.07974633071942583	0	0
496	103	2716	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu207	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(98)	Enterobacteriaceae(98)	Pseudocitrobacter(54)	40	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(98)_Enterobacteriaceae(98)_Pseudocitrobacter(54)	H01	pSpike		52667	0.07594888639945317	0	0
497	103	387	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu247	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	uncultured(53)	uncultured_ge(53)	38	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_uncultured(53)_uncultured_ge(53)	H01	pSpike		52667	0.07215144207948052	0	0
498	103	264	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu176	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Ruminococcaceae_UCG-003(100)	37	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Ruminococcaceae_UCG-003(100)	H01	pSpike		52667	0.07025271991949418	0	0
499	103	535	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu150	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Betaproteobacteriales(100)	Burkholderiaceae(100)	Sutterella(100)	32	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Betaproteobacteriales(100)_Burkholderiaceae(100)_Sutterella(100)	H01	pSpike		52667	0.06075910911956253	0	0
500	103	918	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu27	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Lachnospira(100)	32	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Lachnospira(100)	H01	pSpike		52667	0.06075910911956253	0	0
501	103	591	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu120	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Lachnospiraceae_NK4A136_group(92)	32	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Lachnospiraceae_NK4A136_group(92)	H01	pSpike		52667	0.06075910911956253	0	0
502	103	698	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu119	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Anaerofilum(73)	27	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Anaerofilum(73)	H01	pSpike		52667	0.05126549831963089	0	0
503	103	1704	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu249	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Roseburia(80)	25	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Roseburia(80)	H01	pSpike		52667	0.04746805399965823	0	0
504	103	489	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu36	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Ruminococcaceae_UCG-014(100)	25	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Ruminococcaceae_UCG-014(100)	H01	pSpike		52667	0.04746805399965823	0	0
505	103	3035	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu307	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(99)	Enterobacteriaceae(99)	Pseudocitrobacter(37)	23	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(99)_Enterobacteriaceae(99)_Pseudocitrobacter(37)	H01	pSpike		52667	0.04367060967968557	0	0
506	103	1039	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu37	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Anaerofilum(68)	22	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Anaerofilum(68)	H01	pSpike		52667	0.04177188751969924	0	0
507	103	577	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu80	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Marinifilaceae(100)	Odoribacter(100)	21	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Marinifilaceae(100)_Odoribacter(100)	H01	pSpike		52667	0.039873165359712914	0	0
508	103	772	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu135	Bacteria(100)	Firmicutes(100)	Negativicutes(100)	Selenomonadales(100)	Acidaminococcaceae(100)	Phascolarctobacterium(100)	19	Bacteria(100)_Firmicutes(100)_Negativicutes(100)_Selenomonadales(100)_Acidaminococcaceae(100)_Phascolarctobacterium(100)	H01	pSpike		52667	0.03607572103974026	0	0
509	103	659	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu1	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Klebsiella(62)	17	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Klebsiella(62)	H01	pSpike		52667	0.032278276719767594	0	0
510	103	779	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu243	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	uncultured(67)	16	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_uncultured(67)	H01	pSpike		52667	0.030379554559781266	0	0
511	103	1587	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu95	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Rikenellaceae(100)	Alistipes(100)	14	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Rikenellaceae(100)_Alistipes(100)	H01	pSpike		52667	0.02658211023980861	0	0
512	103	667	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu54	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Shuttleworthia(92)	13	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Shuttleworthia(92)	H01	pSpike		52667	0.02468338807982228	0	0
513	103	706	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu159	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Lachnospiraceae_UCG-010(84)	13	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Lachnospiraceae_UCG-010(84)	H01	pSpike		52667	0.02468338807982228	0	0
514	103	701	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu94	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Lachnospiraceae_UCG-001(100)	13	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Lachnospiraceae_UCG-001(100)	H01	pSpike		52667	0.02468338807982228	0	0
515	103	992	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu251	Bacteria(100)	Cyanobacteria(56)	Oxyphotobacteria(42)	Oxyphotobacteria_Incertae_Sedis(28)	Unknown_Family(28)	CENA518(25)	12	Bacteria(100)_Cyanobacteria(56)_Oxyphotobacteria(42)_Oxyphotobacteria_Incertae_Sedis(28)_Unknown_Family(28)_CENA518(25)	H01	pSpike		52667	0.02278466591983595	0	0
516	103	3438	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu268	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	ATCC-39006(30)	12	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_ATCC-39006(30)	H01	pSpike		52667	0.02278466591983595	0	0
517	103	950	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu191	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Anaerostipes(100)	11	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Anaerostipes(100)	H01	pSpike		52667	0.02088594375984962	0	0
518	103	1356	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu111	Bacteria(100)	Firmicutes(100)	Negativicutes(100)	Selenomonadales(100)	Veillonellaceae(100)	Megamonas(100)	11	Bacteria(100)_Firmicutes(100)_Negativicutes(100)_Selenomonadales(100)_Veillonellaceae(100)_Megamonas(100)	H01	pSpike		52667	0.02088594375984962	0	0
519	103	3165	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu213	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(54)	11	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(54)	H01	pSpike		52667	0.02088594375984962	0	0
520	103	3717	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu241	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(67)	10	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(67)	H01	pSpike		52667	0.018987221599863293	0	0
521	103	1454	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu134	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Lachnospiraceae_ge(100)	9	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Lachnospiraceae_ge(100)	H01	pSpike		52667	0.01708849943987696	0	0
522	103	705	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu64	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Christensenellaceae(100)	Christensenellaceae_R-7_group(100)	9	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Christensenellaceae(100)_Christensenellaceae_R-7_group(100)	H01	pSpike		52667	0.01708849943987696	0	0
523	103	1555	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu66	Bacteria(100)	Firmicutes(100)	Bacilli(99)	Bacillales(99)	Bacillaceae(79)	Bacillus(77)	7	Bacteria(100)_Firmicutes(100)_Bacilli(99)_Bacillales(99)_Bacillaceae(79)_Bacillus(77)	H01	pSpike		52667	0.013291055119904305	0	0
524	103	3109	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu137	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Anaerofilum(90)	7	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Anaerofilum(90)	H01	pSpike		52667	0.013291055119904305	0	0
525	103	1384	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu153	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Blautia(100)	7	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Blautia(100)	H01	pSpike		52667	0.013291055119904305	0	0
526	103	1756	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu83	Bacteria(97)	Bacteroidetes(31)	Bacteroidia(27)	Bacteroidales(16)	Marinilabiliaceae(11)	Geofilum(11)	7	Bacteria(97)_Bacteroidetes(31)_Bacteroidia(27)_Bacteroidales(16)_Marinilabiliaceae(11)_Geofilum(11)	H01	pSpike		52667	0.013291055119904305	0	0
527	103	3431	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu254	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Roseburia(53)	6	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Roseburia(53)	H01	pSpike		52667	0.011392332959917975	0	0
528	103	2079	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu30	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Lachnospiraceae(100)	Lachnospiraceae_ge(66)	5	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Lachnospiraceae(100)_Lachnospiraceae_ge(66)	H01	pSpike		52667	0.009493610799931647	0	0
529	103	1510	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu47	Bacteria(100)	Firmicutes(100)	Erysipelotrichia(100)	Erysipelotrichales(100)	Erysipelotrichaceae(100)	Erysipelatoclostridium(100)	5	Bacteria(100)_Firmicutes(100)_Erysipelotrichia(100)_Erysipelotrichales(100)_Erysipelotrichaceae(100)_Erysipelatoclostridium(100)	H01	pSpike		52667	0.009493610799931647	0	0
530	103	5860	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu113	Bacteria(100)	Firmicutes(74)	Clostridia(73)	Clostridiales(51)	Christensenellaceae(43)	Christensenellaceae_R-7_group(39)	4	Bacteria(100)_Firmicutes(74)_Clostridia(73)_Clostridiales(51)_Christensenellaceae(43)_Christensenellaceae_R-7_group(39)	H01	pSpike		52667	0.0075948886399453165	0	0
531	103	3064	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	103-spike-H01-pSpike	otu136	Bacteria(100)	Firmicutes(100)	Clostridia(100)	Clostridiales(100)	Ruminococcaceae(100)	Oscillospira(100)	4	Bacteria(100)_Firmicutes(100)_Clostridia(100)_Clostridiales(100)_Ruminococcaceae(100)_Oscillospira(100)	H01	pSpike		52667	0.0075948886399453165	0	0
